seed,system,task,r2,tier,symbolic,numerical,max_err,ground_truth,found_expression,detail
777,hypatiax,N6,0.9999999999914646,FAIL,False,False,nan,sin(x) + sin(x + x**2),(cos(square(x) * 0.49999997) * (sin((square(x) * 0.5) + x) * 2.0)) * square(cos(cube(x) * (cos(exp(cube(x + 1.524278))) ,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N7,1.0,NUMERICAL,False,True,2.0494526631331667e-08,log(x + 1) + log(x**2 + 1),log(((x * 1.049125) + (((x + ((x + -0.049124926) + ((x + x) + ((square(x) - x) - x)))) - x) * x)) + 1.0),simplify≠0 | max_err=2.05e-08 on 1000 pts
777,hypatiax,N8,0.9999947138779129,FAIL,False,False,nan,sqrt(x),sqrt(x + (cube(exp(x)) * 2.7725326e-15)),simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N9,0.9999999998897342,FAIL,False,False,nan,sin(x) + sin(y**2),(((sin(square(y)) - -7.285194e-9) + sin(x - 1.165499e-8)) - -7.285194e-9) + (square(cube(y) * ((y + cos(cube(square(x)) ,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N10,0.999999999999996,FAIL,False,False,nan,2 * sin(x) * cos(y),((cos(y + -1.8505753e-8) - ((sin(square(square(y))) - cube(cos(sin(exp(exp(x)) / cube(y))))) * 2.7632975e-8)) * sin(x)) ,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N11,0.9999999999999983,FAIL,False,False,nan,x**y,exp(log(x) * y) - (((cos(cube(y * (1.9486428 / cube(cos(y))))) + 0.20010652) * (log(x) * -9.349921e-8)) * (y * cube(x))),simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N12,-inf,FAIL,False,False,nan,x**4 - x**3 + y**2 / 2 - y,FAILED,r²=-inf < threshold 0.9999
777,pysr,N1,0.9999999999999999,NUMERICAL,False,True,4.9955236391951985e-08,x**3 + x**2 + x,(x * (((x + (square(x) + x)) - x) + 0.34752175)) + (x * 0.6524782),simplify≠0 | max_err=5.00e-08 on 1000 pts
777,pysr,N2,1.0,FAIL,False,False,nan,x**4 + x**3 + x**2 + x,((((((((0.00018541868 - x) + (cube(x) + x)) + ((square(square(x)) + -0.00018547734) + square(x))) / x) * x) * x) / x) + ,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N3,0.999999999999996,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,((x + (x * ((x - -0.9999998) * (cube(x) + x)))) + (x + (x * ((x + (sin(sin(0.53539324 / x)) + x)) * 1.16758265e-7)))) - ,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N4,0.9999100654113984,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,((((x + ((x * 0.16671808) + cube(x))) * (((x / x) + sin(x)) + 0.056192577)) + 0.0018615962) * 0.8230102) + (cube(square(,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N5,1.0,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,((sin((cube(x) / square(x)) * (square(x) / x)) * (cos(x) * x)) / (cube(x) / square(x))) - 1.0,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N6,0.9999999999999645,FAIL,False,False,nan,sin(x) + sin(x + x**2),(sin(((((-1.281881 - x) * x) * 1.6630628e-8) + x) + square(x)) + (((sin(square(cube(x + x))) * square(x)) + 0.057499554),simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N7,1.0,NUMERICAL,False,True,4.440892098500626e-16,log(x + 1) + log(x**2 + 1),log((((((x * cube(x)) / x) / ((cube(x) / x) / x)) * x) + (x * (x + 1.0))) + 1.0),simplify≠0 | max_err=4.44e-16 on 1000 pts
777,pysr,N8,0.9999999999999639,FAIL,False,False,nan,sqrt(x),sqrt(x + ((square(sin(cube(x * 1.5536312)) + x) - ((-0.052264247 / sin(x * 1.5536312)) - ((-0.03364006 / cos(x + 0.38618,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N9,0.9999999999999046,FAIL,False,False,nan,sin(x) + sin(y**2),(sin(square(y) + 7.2250312e-9) + (sin(x) + (sin(cube(sqrt(square(y)))) * 2.990308e-8))) * (((cos(cos(exp(square(y)))) * ,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N10,0.9999999999999968,FAIL,False,False,nan,2 * sin(x) * cos(y),(sin(x) + sin(x)) * ((sin(y * cube(y)) * -2.3575113e-8) + (cos(1.5451233e-8 - y) + ((sqrt(x) + square(sin(cube(y + 1.282,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N11,0.9999999999997499,NUMERICAL,False,True,3.4182511932101534e-08,x**y,exp(((exp(y * 1.038563) * (-6.6778166e-10 * (sin(x) * sin((x * x) / (exp(x) * -6.6778166e-10))))) + log(x)) * y),simplify≠0 | max_err=3.42e-08 on 1000 pts
777,pysr,N12,1.0,NUMERICAL,False,True,1.5787357865448826e-08,x**4 - x**3 + y**2 / 2 - y,(((y * ((1.0 / y) / y)) * (x / y)) * ((x * y) * (y * ((x * x) - x)))) - (y - square(y * 0.70710677)),simplify≠0 | max_err=1.58e-08 on 1000 pts
777,hypatiax,N1,1.0,FAIL,False,False,nan,x**3 + x**2 + x,((((0.8381074 / square(x)) * (((((1.1931645 * x) * square(square(x))) * x) / x) / (square(x) / x))) + (x + cube(x))) + x,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N2,1.0,FAIL,False,False,nan,x**4 + x**3 + x**2 + x,((((((x * (x + cube(x))) - x) + 1.5066674e-7) - x) + (x + -2.980287e-7)) + (((x + x) + 9.7496056e-8) + (cube(x) - x))) +,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N3,0.9999999999999961,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,((x + (((x + 0.0527089) * x) * 2.5514723e-7)) + ((((((cube(x) + x) * (x + 0.9999998)) * x) - x) + x) + x)) - x,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N4,1.0,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,x * (((x + (((((((cube(x) + x) * x) - x) + 0.9999997) + (x + cube(x))) + x) * x)) + 0.99999994) - x),simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N5,-inf,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,FAILED,r²=-inf < threshold 0.9999
777,hypatiax,N6,0.9999999999914646,FAIL,False,False,nan,sin(x) + sin(x + x**2),(cos(square(x) * 0.49999997) * (sin((square(x) * 0.5) + x) * 2.0)) * square(cos(cube(x) * (cos(exp(cube(x + 1.524278))) ,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N7,1.0,NUMERICAL,False,True,2.0494526631331667e-08,log(x + 1) + log(x**2 + 1),log(((x * 1.049125) + (((x + ((x + -0.049124926) + ((x + x) + ((square(x) - x) - x)))) - x) * x)) + 1.0),simplify≠0 | max_err=2.05e-08 on 1000 pts
777,hypatiax,N8,0.9999947138779129,FAIL,False,False,nan,sqrt(x),sqrt(x + (cube(exp(x)) * 2.7725326e-15)),simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N9,0.9999999998897342,FAIL,False,False,nan,sin(x) + sin(y**2),(((sin(square(y)) - -7.285194e-9) + sin(x - 1.165499e-8)) - -7.285194e-9) + (square(cube(y) * ((y + cos(cube(square(x)) ,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N10,0.999999999999996,FAIL,False,False,nan,2 * sin(x) * cos(y),((cos(y + -1.8505753e-8) - ((sin(square(square(y))) - cube(cos(sin(exp(exp(x)) / cube(y))))) * 2.7632975e-8)) * sin(x)) ,simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N11,0.9999999999999983,FAIL,False,False,nan,x**y,exp(log(x) * y) - (((cos(cube(y * (1.9486428 / cube(cos(y))))) + 0.20010652) * (log(x) * -9.349921e-8)) * (y * cube(x))),simplify≠0 | eval error: name 'cube' is not defined
777,hypatiax,N12,-inf,FAIL,False,False,nan,x**4 - x**3 + y**2 / 2 - y,FAILED,r²=-inf < threshold 0.9999
777,pysr,N1,0.9999999999999999,NUMERICAL,False,True,4.9955236391951985e-08,x**3 + x**2 + x,(x * (((x + (square(x) + x)) - x) + 0.34752175)) + (x * 0.6524782),simplify≠0 | max_err=5.00e-08 on 1000 pts
777,pysr,N2,1.0,FAIL,False,False,nan,x**4 + x**3 + x**2 + x,((((((((0.00018541868 - x) + (cube(x) + x)) + ((square(square(x)) + -0.00018547734) + square(x))) / x) * x) * x) / x) + ,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N3,0.999999999999996,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,((x + (x * ((x - -0.9999998) * (cube(x) + x)))) + (x + (x * ((x + (sin(sin(0.53539324 / x)) + x)) * 1.16758265e-7)))) - ,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N4,0.9999100654113984,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,((((x + ((x * 0.16671808) + cube(x))) * (((x / x) + sin(x)) + 0.056192577)) + 0.0018615962) * 0.8230102) + (cube(square(,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N5,1.0,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,((sin((cube(x) / square(x)) * (square(x) / x)) * (cos(x) * x)) / (cube(x) / square(x))) - 1.0,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N6,0.9999999999999645,FAIL,False,False,nan,sin(x) + sin(x + x**2),(sin(((((-1.281881 - x) * x) * 1.6630628e-8) + x) + square(x)) + (((sin(square(cube(x + x))) * square(x)) + 0.057499554),simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N7,1.0,NUMERICAL,False,True,4.440892098500626e-16,log(x + 1) + log(x**2 + 1),log((((((x * cube(x)) / x) / ((cube(x) / x) / x)) * x) + (x * (x + 1.0))) + 1.0),simplify≠0 | max_err=4.44e-16 on 1000 pts
777,pysr,N8,0.9999999999999639,FAIL,False,False,nan,sqrt(x),sqrt(x + ((square(sin(cube(x * 1.5536312)) + x) - ((-0.052264247 / sin(x * 1.5536312)) - ((-0.03364006 / cos(x + 0.38618,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N9,0.9999999999999046,FAIL,False,False,nan,sin(x) + sin(y**2),(sin(square(y) + 7.2250312e-9) + (sin(x) + (sin(cube(sqrt(square(y)))) * 2.990308e-8))) * (((cos(cos(exp(square(y)))) * ,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N10,0.9999999999999968,FAIL,False,False,nan,2 * sin(x) * cos(y),(sin(x) + sin(x)) * ((sin(y * cube(y)) * -2.3575113e-8) + (cos(1.5451233e-8 - y) + ((sqrt(x) + square(sin(cube(y + 1.282,simplify≠0 | eval error: name 'cube' is not defined
777,pysr,N11,0.9999999999997499,NUMERICAL,False,True,3.4182511932101534e-08,x**y,exp(((exp(y * 1.038563) * (-6.6778166e-10 * (sin(x) * sin((x * x) / (exp(x) * -6.6778166e-10))))) + log(x)) * y),simplify≠0 | max_err=3.42e-08 on 1000 pts
777,pysr,N12,1.0,NUMERICAL,False,True,1.5787357865448826e-08,x**4 - x**3 + y**2 / 2 - y,(((y * ((1.0 / y) / y)) * (x / y)) * ((x * y) * (y * ((x * x) - x)))) - (y - square(y * 0.70710677)),simplify≠0 | max_err=1.58e-08 on 1000 pts
99,hypatiax,N1,0.9999999999999902,FAIL,False,False,nan,x**3 + x**2 + x,((x / 0.8406219) * (((x * x) / (1.1895955 * ((square(1.1895955 * ((0.8406219 / x) * square(x))) * 0.8406219) / x))) * 0.,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N2,1.0,FAIL,False,False,nan,x**4 + x**3 + x**2 + x,(x + ((-0.12901011 + (square(square(x)) + (x / x))) + ((cube(x) + ((-1.1151382 - x) + ((x + square(x)) + x))) - x))) - -,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N3,1.0,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,((((x + (((((cube(x) + x) * x) + (x + -0.9309579)) - x) + cube(x))) + 0.93095785) * x) - -0.37989455) + (x - 0.37989458),simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N4,1.0,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,x * (((((square(square(x)) + ((x * square(square(x))) + (cube(x) + -0.00026905705))) + (x + 0.60890293)) + (square(x) + ,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N5,-inf,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,FAILED,r²=-inf < threshold 0.9999
99,hypatiax,N6,0.9999999999999823,FAIL,False,False,nan,sin(x) + sin(x + x**2),sin((x + -1.5507112e-8) + (square(x) + 2.1151317e-8)) + sin(x + (square(cube(sin(square(square(square(sin(x + 0.07774146,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N7,1.0,FAIL,False,False,nan,log(x + 1) + log(x**2 + 1),log((cube((square(x) / x) + -4.170717e-9) / square(x + -9.935545e-9)) + ((square(x) + -8.548106e-9) + ((x + square(squar,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N8,0.9999999999999987,NUMERICAL,False,True,6.275977935121801e-07,sqrt(x),sqrt((x + (-7.997213e-10 / cos(sin(x) - 0.64126754))) - (-7.997213e-10 / cos(exp((x + x) * 0.19169973)))) + (-7.997213e-,simplify≠0 | max_err=6.28e-07 on 1000 pts
99,hypatiax,N9,0.9999999999998337,NUMERICAL,False,True,8.032312370787054e-08,sin(x) + sin(y**2),(square((((x * y) * 1.7193008e-8) - 1.7193008e-8) + (y / y)) + ((x * square(y)) * 1.7193008e-8)) * (sin(x) + sin(square(,simplify≠0 | max_err=8.03e-08 on 1000 pts
99,hypatiax,N10,0.9999999999999771,FAIL,False,False,nan,2 * sin(x) * cos(y),((((exp(y) - cube(cos(square(cube(x))))) - square(exp(cube(square(sin(cube(y))))))) * 1.974447e-8) - (cos(x - (x - y)) *,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N11,0.9999999999999711,NUMERICAL,False,True,6.602489812657097e-07,x**y,exp((sin(y - sin(cos(-0.6298647 - (((y + y) + -0.24012049) * cos(cos(cos(exp(y))) + square(square(y))))))) * 1.79883e-7),simplify≠0 | max_err=6.60e-07 on 1000 pts
99,hypatiax,N12,-inf,FAIL,False,False,nan,x**4 - x**3 + y**2 / 2 - y,FAILED,r²=-inf < threshold 0.9999
99,pysr,N1,0.9999999999999919,FAIL,False,False,nan,x**3 + x**2 + x,(square(x) + ((x + 0.99999964) + (cos(x * cos((cos(cos(exp(x - -0.10109764))) / exp(x)) + cube(cube(x)))) * 3.9554308e-7,simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N2,1.0,NUMERICAL,False,True,8.881784197001252e-16,x**4 + x**3 + x**2 + x,(((x * square(x)) * ((((square(x) / x) * (square(x) + (x + -0.7376794))) / x) - -1.7376794)) / (square(x) / x)) + x,simplify≠0 | max_err=8.88e-16 on 1000 pts
99,pysr,N3,1.0,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,(x + ((((x * ((((((x * (cube(x) + x)) - -3.1627118e-7) + cube(x)) - -4.7665338e-7) + x) + -8.361272e-7)) - x) + x) + x)),simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N4,0.9997801472482821,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,square((x + cube(x + 0.01825935)) / (exp(exp(sin(sin(cos(x) - x) + -0.018499162)) * (cube(-1.149394 - x) + 0.016930671)),r²=0.999780 < threshold 0.9999
99,pysr,N5,0.01139702910474405,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,cos((cos((x + (x * 0.8658686)) + sin(sin(x * sin(sin(sin(sin(cos(x) + 0.08203444))))) * -0.5250107)) + -0.019337721) * 1,r²=0.011397 < threshold 0.9999
99,pysr,N6,0.9999999999999216,NUMERICAL,False,True,1.6057574381278528e-08,sin(x) + sin(x + x**2),sin(((square(x) - -2.0770239e-8) + (((x * -2.0770239e-8) * square(x + sin(1.1311707 - square(square(square(x)))))) + x)),simplify≠0 | max_err=1.61e-08 on 1000 pts
99,pysr,N7,0.9902760510769861,FAIL,False,False,nan,log(x + 1) + log(x**2 + 1),((cube(sin(sqrt(x * (sin(sin(sqrt(cos(cos(x * -0.9029638)) - (-0.8430373 - x))) * sqrt(x + 0.31206253)) * 0.919305)))) -,r²=0.990276 < threshold 0.9999
99,pysr,N8,0.9999999999999668,FAIL,False,False,nan,sqrt(x),sqrt(x + ((sin(square(cube(square(x)))) * 1.1169774e-8) * (square(x) * sin(square(x * -0.94601554))))),simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N9,0.999999999999974,NUMERICAL,False,True,3.377914215008104e-08,sin(x) + sin(y**2),sin(y * (y + ((sin(sin(x + sin((y + exp(y)) * -1.9560258)) * 0.9479785) - 0.10580063) * (y * -6.584555e-8)))) + sin(x),simplify≠0 | max_err=3.38e-08 on 1000 pts
99,pysr,N10,0.9999999999999948,FAIL,False,False,nan,2 * sin(x) * cos(y),sin(x) * (((sin(x + (x * cube(sin(cube(y) * (y + -0.02619212)) - -0.35634315))) * 4.213562e-8) * y) - (cos(y) * -2.0)),simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N11,0.999999999999976,NUMERICAL,False,True,3.994464403689335e-08,x**y,(square(x) / 1.34655) * ((exp(((((((log(x) + -2.7115627e-8) * 1.8131969) * (y + -2.0)) / 1.34655) - -2.3285635e-8) / 1.3,simplify≠0 | max_err=3.99e-08 on 1000 pts
99,pysr,N12,0.9999999999999999,NUMERICAL,False,True,5.3264299165745044e-08,x**4 - x**3 + y**2 / 2 - y,((y - (square(x) * ((x - square(x)) + -5.4300926e-8))) - ((((y * square(x)) / x) / x) - (square(y) * 0.49999997))) - y,simplify≠0 | max_err=5.33e-08 on 1000 pts
99,hypatiax,N1,0.9999999999999902,FAIL,False,False,nan,x**3 + x**2 + x,((x / 0.8406219) * (((x * x) / (1.1895955 * ((square(1.1895955 * ((0.8406219 / x) * square(x))) * 0.8406219) / x))) * 0.,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N2,1.0,FAIL,False,False,nan,x**4 + x**3 + x**2 + x,(x + ((-0.12901011 + (square(square(x)) + (x / x))) + ((cube(x) + ((-1.1151382 - x) + ((x + square(x)) + x))) - x))) - -,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N3,1.0,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,((((x + (((((cube(x) + x) * x) + (x + -0.9309579)) - x) + cube(x))) + 0.93095785) * x) - -0.37989455) + (x - 0.37989458),simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N4,1.0,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,x * (((((square(square(x)) + ((x * square(square(x))) + (cube(x) + -0.00026905705))) + (x + 0.60890293)) + (square(x) + ,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N5,-inf,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,FAILED,r²=-inf < threshold 0.9999
99,hypatiax,N6,0.9999999999999823,FAIL,False,False,nan,sin(x) + sin(x + x**2),sin((x + -1.5507112e-8) + (square(x) + 2.1151317e-8)) + sin(x + (square(cube(sin(square(square(square(sin(x + 0.07774146,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N7,1.0,FAIL,False,False,nan,log(x + 1) + log(x**2 + 1),log((cube((square(x) / x) + -4.170717e-9) / square(x + -9.935545e-9)) + ((square(x) + -8.548106e-9) + ((x + square(squar,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N8,0.9999999999999987,NUMERICAL,False,True,6.275977935121801e-07,sqrt(x),sqrt((x + (-7.997213e-10 / cos(sin(x) - 0.64126754))) - (-7.997213e-10 / cos(exp((x + x) * 0.19169973)))) + (-7.997213e-,simplify≠0 | max_err=6.28e-07 on 1000 pts
99,hypatiax,N9,0.9999999999998337,NUMERICAL,False,True,8.032312370787054e-08,sin(x) + sin(y**2),(square((((x * y) * 1.7193008e-8) - 1.7193008e-8) + (y / y)) + ((x * square(y)) * 1.7193008e-8)) * (sin(x) + sin(square(,simplify≠0 | max_err=8.03e-08 on 1000 pts
99,hypatiax,N10,0.9999999999999771,FAIL,False,False,nan,2 * sin(x) * cos(y),((((exp(y) - cube(cos(square(cube(x))))) - square(exp(cube(square(sin(cube(y))))))) * 1.974447e-8) - (cos(x - (x - y)) *,simplify≠0 | eval error: name 'cube' is not defined
99,hypatiax,N11,0.9999999999999711,NUMERICAL,False,True,6.602489812657097e-07,x**y,exp((sin(y - sin(cos(-0.6298647 - (((y + y) + -0.24012049) * cos(cos(cos(exp(y))) + square(square(y))))))) * 1.79883e-7),simplify≠0 | max_err=6.60e-07 on 1000 pts
99,hypatiax,N12,-inf,FAIL,False,False,nan,x**4 - x**3 + y**2 / 2 - y,FAILED,r²=-inf < threshold 0.9999
99,pysr,N1,0.9999999999999919,FAIL,False,False,nan,x**3 + x**2 + x,(square(x) + ((x + 0.99999964) + (cos(x * cos((cos(cos(exp(x - -0.10109764))) / exp(x)) + cube(cube(x)))) * 3.9554308e-7,simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N2,1.0,NUMERICAL,False,True,8.881784197001252e-16,x**4 + x**3 + x**2 + x,(((x * square(x)) * ((((square(x) / x) * (square(x) + (x + -0.7376794))) / x) - -1.7376794)) / (square(x) / x)) + x,simplify≠0 | max_err=8.88e-16 on 1000 pts
99,pysr,N3,1.0,FAIL,False,False,nan,x**5 + x**4 + x**3 + x**2 + x,(x + ((((x * ((((((x * (cube(x) + x)) - -3.1627118e-7) + cube(x)) - -4.7665338e-7) + x) + -8.361272e-7)) - x) + x) + x)),simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N4,0.9997801472482821,FAIL,False,False,nan,x**6 + x**5 + x**4 + x**3 + x**2 + x,square((x + cube(x + 0.01825935)) / (exp(exp(sin(sin(cos(x) - x) + -0.018499162)) * (cube(-1.149394 - x) + 0.016930671)),r²=0.999780 < threshold 0.9999
99,pysr,N5,0.01139702910474405,FAIL,False,False,nan,sin(x**2) * cos(x) - 1,cos((cos((x + (x * 0.8658686)) + sin(sin(x * sin(sin(sin(sin(cos(x) + 0.08203444))))) * -0.5250107)) + -0.019337721) * 1,r²=0.011397 < threshold 0.9999
99,pysr,N6,0.9999999999999216,NUMERICAL,False,True,1.6057574381278528e-08,sin(x) + sin(x + x**2),sin(((square(x) - -2.0770239e-8) + (((x * -2.0770239e-8) * square(x + sin(1.1311707 - square(square(square(x)))))) + x)),simplify≠0 | max_err=1.61e-08 on 1000 pts
99,pysr,N7,0.9902760510769861,FAIL,False,False,nan,log(x + 1) + log(x**2 + 1),((cube(sin(sqrt(x * (sin(sin(sqrt(cos(cos(x * -0.9029638)) - (-0.8430373 - x))) * sqrt(x + 0.31206253)) * 0.919305)))) -,r²=0.990276 < threshold 0.9999
99,pysr,N8,0.9999999999999668,FAIL,False,False,nan,sqrt(x),sqrt(x + ((sin(square(cube(square(x)))) * 1.1169774e-8) * (square(x) * sin(square(x * -0.94601554))))),simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N9,0.999999999999974,NUMERICAL,False,True,3.377914215008104e-08,sin(x) + sin(y**2),sin(y * (y + ((sin(sin(x + sin((y + exp(y)) * -1.9560258)) * 0.9479785) - 0.10580063) * (y * -6.584555e-8)))) + sin(x),simplify≠0 | max_err=3.38e-08 on 1000 pts
99,pysr,N10,0.9999999999999948,FAIL,False,False,nan,2 * sin(x) * cos(y),sin(x) * (((sin(x + (x * cube(sin(cube(y) * (y + -0.02619212)) - -0.35634315))) * 4.213562e-8) * y) - (cos(y) * -2.0)),simplify≠0 | eval error: name 'cube' is not defined
99,pysr,N11,0.999999999999976,NUMERICAL,False,True,3.994464403689335e-08,x**y,(square(x) / 1.34655) * ((exp(((((((log(x) + -2.7115627e-8) * 1.8131969) * (y + -2.0)) / 1.34655) - -2.3285635e-8) / 1.3,simplify≠0 | max_err=3.99e-08 on 1000 pts
99,pysr,N12,0.9999999999999999,NUMERICAL,False,True,5.3264299165745044e-08,x**4 - x**3 + y**2 / 2 - y,((y - (square(x) * ((x - square(x)) + -5.4300926e-8))) - ((((y * square(x)) / x) / x) - (square(y) * 0.49999997))) - y,simplify≠0 | max_err=5.33e-08 on 1000 pts
